nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown,yr,ghat,hhat
3000,6200,93700,41,28392,4,12,0,1,1,0,0,1,1,6200,21491.64870690783,.300721517132399
21000,15300,105300,29,34620,4,16,0,1,0,0,0,0,1,15300,876.5703960354862,.3687602151339689
12800,45400,195400,57,100620,3,16,0,1,0,0,0,1,1,45400,124813.0249268836,.5520441882950815
600,2300,17894,33,34308,4,12,0,1,1,1,1,0,0,-3596.198421162124,-5103.517924768218,.3252093883658713
20,20,60520,57,6885,2,12,0,0,0,0,0,0,1,20,5965.580975821414,.0309212501280976
100,100,277500,48,23412,6,12,0,1,0,0,0,0,1,100,7.258262335151784,.2755852833166118
313,-1337,40663,45,38187,4,12,0,1,1,1,0,0,1,-7233.198421162124,-247.3531911090748,.4626515525131391
9000,8300,109300,61,37911,5,12,0,1,1,0,0,0,1,8300,3567.600640436819,.3169634550556366
3000,2800,2800,62,20526,3,8,0,1,0,0,0,0,0,2800,2444.099345453784,.0518392229341405
25000,24500,72500,44,52065,5,12,0,1,1,0,0,0,1,24500,1339.136504109637,.5134528887784952
0,-3000,67100,51,8730,2,12,0,1,0,0,0,0,1,-3000,3325.117300877257,.0781435337218382
2000,-9050,-8550,26,11100,1,18,0,0,0,0,0,0,0,-9050,-1348.838359693025,.0731413415347442
49,49,49,52,13773,3,10,0,0,0,0,0,0,0,49,697.4772543687099,.1005774602258211
325,-375,-375,37,14679,4,14,0,1,0,0,0,0,0,-375,-2526.695744489722,.1521291420664757
900,-1100,6400,61,17460,3,8,0,1,1,0,0,0,0,-1100,-937.6229266603127,.044332012686887
800,800,3800,31,23235,1,14,1,0,0,1,0,0,0,-5096.198421162124,-2488.599286919046,.5234789178684773
0,0,12725,30,12525,2,12,0,0,0,0,0,0,0,0,-2148.901854914851,.0799417833306051
8167,-4475,11525,29,43173,4,16,0,1,0,0,0,0,1,-4475,7378.532603396224,.4431205079388156
487,18487,224987,28,57441,1,16,1,0,0,1,1,0,1,12590.80157883788,18153.07909445162,.8295818249969871
58,-142,12858,53,11523,3,12,0,1,0,0,0,0,1,-142,3449.906562740573,.1206952223942866
5500,23500,51775,37,34032,1,16,1,0,0,1,1,1,1,17603.80157883788,32616.14910613461,.6379640967758902
399,-2861,-2861,29,17373,3,17,0,1,1,0,0,0,0,-2861,-4828.304380715832,.1489056972686225
0,-1000,16075,35,41886,2,12,0,0,0,1,1,0,1,-6896.198421162124,7816.438012377822,.4710684347312621
2000,2000,73000,64,26826,1,12,0,0,0,0,0,0,1,2000,21187.55932929651,.1881573460173317
400,1300,2100,37,25245,1,14,0,0,0,1,1,0,0,-4596.198421162124,463.0383414330069,.2606052668992644
30280,34280,34280,37,74850,3,12,1,1,1,1,1,0,0,28383.80157883788,-447.0548406630898,.6399623893595319
17499,17499,21999,54,21300,1,12,1,0,0,1,0,0,1,11602.80157883788,4047.223663654867,.4726508484680803
3050,50,21550,44,41298,4,17,0,1,1,1,0,0,1,-5846.198421162124,1302.097379028799,.4680620417599267
300,3300,3800,44,20646,1,12,1,0,0,1,1,0,0,-2596.198421162124,-1596.537398835879,.5250014553140203
1000,-2000,84000,39,62130,5,18,0,1,0,0,0,0,1,-2000,29632.22817066463,.5408714875498158
3999,3999,56505,59,15450,1,12,0,0,0,0,0,0,1,3999,5965.580975821414,.1393134672891488
600,-1087,18913,29,10791,4,12,1,1,0,1,0,0,1,-6983.198421162124,-1877.500415955224,.3956614538758521
1800,-12400,3600,39,40500,1,12,1,0,0,1,1,0,0,-18296.19842116212,3026.735037097218,.588028621681247
5000,5900,56400,44,37530,4,14,0,1,0,1,1,0,1,3.80157883787615,2708.759761966641,.4375001374242388
800,-21700,-12750,38,42378,4,14,0,1,1,0,0,0,1,-21700,-1965.050721328027,.4670296889118311
13400,14300,21300,41,68130,4,12,0,1,1,1,1,0,1,8403.801578837876,14168.5546169996,.6608618177781049
23999,29759,40434,25,30264,1,16,0,0,0,1,1,0,0,23862.80157883788,-429.0235466501618,.2543829913576143
12610,32754,76566,34,74472,3,14,0,1,1,1,1,1,1,26857.80157883788,39120.0086138866,.6152734430010407
26200,26200,95700,59,28284,2,12,0,1,0,0,0,0,1,26200,13330.1880417601,.2506035393954792
5521,5521,8521,45,51645,2,17,1,0,0,1,0,0,1,-375.1984211621239,23263.19232577337,.6491430495685703
1020,1020,3920,31,21630,1,12,0,0,0,0,0,0,0,1020,-2148.901854914851,.1741445452225108
11500,4500,8000,30,43314,2,16,1,1,1,1,0,0,0,-1396.198421162124,-2762.310251902922,.5792841382173136
9699,8599,10599,31,42330,4,12,0,1,1,0,0,0,0,8599,-5083.148370985475,.3192263306117645
12499,4499,4999,37,39000,2,12,0,0,0,0,0,0,1,4499,7816.438012377822,.4654692347820112
400,400,2219,33,25326,4,10,0,1,0,0,0,0,0,400,-2627.927951273498,.1912513321950945
799,-13201,-9201,27,54708,2,18,1,1,1,1,1,0,0,-19097.19842116212,-3343.965353222737,.5727914564179466
699,-501,2860,45,15561,2,12,0,0,0,0,0,0,0,-501,-415.0496706601937,.1430432076387109
899,-5901,41599,52,67746,3,18,1,1,1,0,0,0,1,-5901,33120.08257851998,.649097311570896
1799,1399,4649,32,24108,1,18,0,0,0,0,0,1,0,1399,15201.11791253849,.2578293656284592
4000,5000,8857,33,11112,1,14,0,0,0,1,1,0,0,-896.1984211621239,-2148.901854914851,.1041677203559442
2548,5098,33098,63,15993,2,12,0,1,0,0,0,1,1,5098,41237.39920243447,.0802567442376895
0,-950,169050,48,75798,4,16,1,1,1,1,0,0,0,-6846.198421162124,10597.05713952546,.7515941096787935
500,-600,69400,60,3888,2,12,0,1,0,0,0,0,1,-600,6946.956100536449,.0394915365390473
8450,8100,429100,50,84600,7,16,1,1,1,0,0,0,1,8100,43863.91188558085,.6231720998553864
5460,-2847,-2847,42,45453,4,15,0,1,1,0,0,0,0,-2847,-3377.947771141947,.3425660206178273
7266,66808,275008,64,28017,2,12,0,1,0,0,0,1,1,66808,54031.84282859472,.1933361699300971
2059,1972,12972,26,59139,2,16,1,1,1,1,0,0,1,-3924.198421162124,3960.378806116768,.7023168440182443
50,50,50,29,54060,3,14,1,1,1,0,0,0,0,50,-2026.79834154982,.5619253535796049
2024,75554,268054,35,86472,4,16,1,1,1,1,1,1,1,69657.80157883788,48693.46803190334,.7485650631349783
549,-6451,25049,33,34269,4,13,0,1,1,0,0,0,1,-6451,-3258.309868625568,.3721156530749114
499,3399,9124,30,26430,1,16,1,0,0,1,1,0,0,-2497.198421162124,-768.7209786543579,.5212730285557722
1625,7465,14465,38,38712,4,12,0,1,1,1,1,0,1,1568.801578837876,-2017.745244400138,.4654692347820112
1960,-1240,65560,40,61398,4,14,0,1,0,0,0,0,1,-1240,20633.39504297819,.4971314941999881
500,5270,12680,53,66000,2,15,0,0,0,1,1,0,0,-626.1984211621239,39736.3546316638,.4655567098318069
17400,94400,159400,55,51000,3,14,0,1,0,1,1,0,1,88503.80157883788,29595.24977863397,.4691624448905085
288500,287746,327746,62,57159,2,12,0,1,0,0,0,1,1,287746,112227.775027573,.3330141445376832
120500,120500,205500,59,84159,2,14,0,1,0,0,0,0,1,120500,76064.42083681669,.5432163178832848
93250,196250,200250,37,95175,3,16,0,1,1,1,1,1,1,190353.8015788379,66047.51434305563,.602347664161709
66249,59549,95849,44,52182,5,12,0,1,0,0,0,0,1,59549,11701.77048300469,.5088650752388866
0,-16747,-9747,39,23703,5,12,0,1,1,0,0,0,1,-16747,-2646.371226881506,.2836703965611372
29300,30000,57000,44,39786,3,14,0,0,0,1,0,1,1,24103.80157883788,34558.92784474444,.4776704836643431
4,4,4,32,4668,5,12,0,1,0,0,0,0,0,4,-3656.194563145433,.0384652311052072
0,0,0,41,4050,2,12,0,0,0,0,0,0,0,0,-1256.839966831684,.0418185176270519
1000,-4500,350,28,45360,1,18,0,0,0,0,0,0,0,-4500,6780.594187521754,.3129984300658807
2515,15815,15815,45,50889,1,12,1,0,0,1,1,0,0,9918.801578837876,11226.67792962335,.6192149012928134
30,-170,130,27,14400,1,12,0,0,0,1,1,0,0,-6066.198421162124,-2148.901854914851,.1257546411716864
0,-1240,-740,36,7197,4,12,0,0,0,0,0,0,0,-1240,-2526.695744489722,.0617099993349282
76000,130700,229900,47,85968,3,14,1,1,1,1,1,1,1,124803.8015788379,73341.18943860949,.7156181238043231
11800,14950,52229,35,30480,1,16,1,0,0,1,1,0,1,9053.801578837876,5652.271363839129,.6184029972743317
10200,16050,231750,34,46200,1,16,1,0,0,1,1,1,1,10153.80157883788,30460.53778509352,.6952040903215758
1395,3795,11445,27,22047,1,14,0,0,0,0,0,1,0,3795,10521.42795733716,.1896136359131664
350,-2100,68650,48,18564,2,14,0,0,0,0,0,0,1,-2100,2700.651593431807,.204542501081065
26000,26000,370000,46,60396,3,16,0,1,0,0,0,0,1,26000,32226.82328053455,.493861506546815
5200,3200,6200,42,116262,4,18,0,1,1,0,0,0,0,3200,-25028.66472598336,.358948416244925
899,899,899,51,46746,3,12,0,1,1,0,0,0,0,899,7179.709755830479,.3585736429191418
0,0,0,30,10200,1,12,0,0,0,0,0,0,0,0,-2148.901854914851,.0842656677121036
270,-2460,-2460,36,40725,4,17,0,1,1,1,1,0,1,-8356.198421162124,1302.097379028799,.4677641778747954
47000,61500,95196,43,47184,4,13,0,1,0,1,1,1,1,55603.80157883788,38821.02056790378,.4743692207610357
20,-7055,-3705,31,5232,1,17,0,0,0,0,0,0,0,-7055,-2148.901854914851,.0354037739501999
13374,13374,64474,50,39240,3,9,1,1,0,1,0,0,1,7477.801578837876,9966.255250820834,.5819718898152474
5,-495,-495,31,10008,4,12,0,0,0,0,0,0,0,-495,-3418.757632572891,.0782046294041455
600,-1200,78800,29,30489,4,12,0,1,1,0,0,0,1,-1200,-3517.372073095998,.3044542043950821
8510,18310,40210,34,15756,3,12,0,1,1,1,1,0,1,12413.80157883788,-2983.096324573181,.1750025087938771
6400,4070,83070,30,34842,2,16,1,1,1,1,1,1,1,-1826.198421162124,14302.28761171643,.60188149647567
46700,81700,231700,29,86505,3,18,0,1,0,1,1,1,1,75803.80157883788,64989.75099248119,.6327829545727229
14999,13349,71349,33,53700,4,12,0,1,1,0,0,0,0,13349,-3957.909236074481,.3366598095880014
24999,24999,224999,49,63396,3,16,0,1,0,0,0,0,1,24999,34996.45769378464,.5079137945455581
450,-630,113,25,15627,1,14,0,0,0,1,1,0,0,-6526.198421162124,-2148.901854914851,.10936506337687
550,-650,4400,40,19209,2,15,0,0,0,0,0,0,1,-650,1004.94238722181,.2102922688794021
1000,-9500,-4500,32,28890,5,16,0,1,0,0,0,0,1,-9500,-1509.376278421435,.2953172902364941
502,13202,108202,39,40392,6,11,0,1,1,1,1,0,1,7305.801578837876,-2956.298810769949,.4416493498579468
16275,12625,87625,27,65847,2,16,0,1,1,1,1,0,1,6728.801578837876,12591.61002149721,.54736837176665
1750,-3150,9825,33,36549,1,17,1,0,0,0,0,1,1,-3150,19313.64148687169,.6422947845333518
240,-510,-510,26,10221,7,9,0,1,0,0,0,0,0,-510,-3721.555903069718,.030536159654563
6051,11987,11987,29,43533,2,15,0,1,1,1,1,0,0,6090.801578837876,-2422.612819898726,.3719400343956917
500,-4200,250,40,31860,3,16,0,0,0,0,0,0,1,-4200,5530.592395944801,.3292251767040549
0,-450,50150,25,34794,3,12,1,1,1,0,0,0,1,-450,-2705.098354738239,.4963720282916889
10190,12940,25440,36,24048,1,16,0,0,0,0,0,1,1,12940,22467.80072311852,.2989108474058358
1500,-11000,-2321,44,48135,1,18,0,0,0,0,0,0,0,-11000,7560.937359316077,.3107998143518948
4100,-8900,-1900,37,50280,4,13,0,1,1,0,0,0,1,-8900,1576.573434682179,.4936655182302803
498,8973,16123,29,55830,4,18,1,1,1,1,1,1,1,3076.801578837876,27263.97808524193,.7189126430672885
0,0,0,60,5520,1,13,0,0,0,0,0,0,0,0,4737.868269555069,.0232050114449614
900,-6640,-2340,35,35124,2,15,0,0,0,1,1,0,0,-12536.19842116212,1649.838204233924,.3487137846633583
469,-2736,2264,30,39957,4,16,0,1,0,0,0,0,0,-2736,309.799903614007,.3357729453146627
27048,43848,63848,40,50364,4,12,1,1,1,0,0,1,1,43848,26904.5148619408,.6827963152191369
7955,7955,9455,55,20760,1,12,1,0,0,1,0,0,0,2058.801578837876,1838.135832673484,.4726906750814587
25,-2225,39025,60,22440,2,12,0,1,1,0,0,0,1,-2225,1662.384944736502,.1790511058349693
1116,5866,11108,31,20922,1,16,1,0,0,1,1,1,0,-30.19842116212385,12774.68172904613,.4756222811114536
2200,2000,59800,41,12588,2,13,0,0,0,0,0,0,1,2000,952.2478641496987,.12235725358789
13700,18700,96725,32,51816,1,16,0,0,0,1,1,0,1,12803.80157883788,12324.28324812242,.4726560647732173
1958,2140,9440,35,32244,2,12,0,1,1,1,1,1,1,-3756.198421162124,17547.64691938496,.3409284894172606
19600,29500,35300,31,62640,2,16,0,1,1,1,0,1,1,23603.80157883788,28480.61743333179,.5569240831111585
17100,44100,75400,39,44529,1,18,1,0,0,1,1,0,1,38203.80157883788,15102.80681030607,.5764888565561799
31,-3969,-3170,42,25281,5,12,0,1,0,0,0,0,0,-3969,-1938.969266543773,.2639802779682446
4911,4944,23944,27,54339,2,16,0,1,1,1,1,0,1,-952.1984211621239,2841.407539946791,.4643092933318487
0,1700,89700,42,54597,4,16,0,1,1,1,1,0,1,-4196.198421162124,7107.679296729673,.4891903242706878
0,-16000,-13800,50,33690,1,12,1,0,0,1,0,0,0,-21896.19842116212,5224.101196980243,.6077606271061976
3009,2309,5659,26,15228,2,12,0,0,0,1,1,0,0,-3587.198421162124,-2148.901854914851,.1214307567901877
52980,109230,208230,35,86412,4,16,0,1,1,1,1,1,1,103333.8015788379,49033.16546390753,.6105922450534255
0,0,15500,44,17214,1,14,0,0,0,0,0,0,0,0,-1256.839966831684,.2131721144665935
469,-4331,42669,38,24849,7,14,0,1,0,0,0,0,1,-4331,-343.5339529859754,.2635017165545094
20620,69870,130970,61,52806,3,12,0,1,0,0,0,1,1,69870,78468.45606220578,.3545864136629037
150,-8550,-3175,30,10560,5,12,0,1,0,0,0,0,1,-8550,-1775.23991452357,.0994684245083847
1920,4922,59922,52,32826,6,14,0,1,0,0,0,1,1,4922,29264.0471403403,.3252273401088024
0,0,2400,25,3600,5,8,0,1,0,0,0,0,1,0,-2181.513485777302,.008566449063284
4999,5599,64179,57,13692,1,12,0,0,0,1,1,1,1,-297.1984211621239,37319.74109318951,.1758575955794039
1500,8500,33266,29,44697,1,12,1,0,0,1,1,0,1,2603.801578837876,9762.705621212621,.6450532188669784
500,-800,-800,27,20385,1,16,0,0,0,0,0,0,0,-800,-2148.901854914851,.1638633732414281
41248,40548,66298,60,29100,2,11,0,1,1,0,0,0,1,40548,3364.070980188791,.2547163433490056
22600,30600,50600,41,49758,3,12,0,1,1,0,0,1,0,30600,25406.82334833587,.3961301021016171
101400,111200,161200,47,60960,2,11,0,1,1,0,0,1,1,111200,52580.45510001621,.382312914470428
0,-600,20550,55,7989,2,11,0,0,0,0,0,0,1,-600,3794.677920019538,.0277148699777238
0,49700,390863,52,54600,4,12,0,0,0,0,0,1,1,49700,63699.40978767303,.4845871794105045
0,0,0,51,20400,1,12,1,0,0,1,0,0,0,-5896.198421162124,776.3320378916791,.5057762040845998
0,0,8000,32,12960,3,12,0,1,0,0,0,0,1,0,-669.5645446438543,.1045922568724656
400,400,27000,60,23244,1,12,0,0,0,0,0,0,1,400,6946.956100536449,.1919821824230324
18200,15400,113400,41,59937,4,14,1,1,1,1,0,0,1,9503.801578837876,4959.502462542825,.6831287560053124
100,100,100,25,7044,4,5,0,1,0,0,0,0,0,100,-3453.091359791991,-.0140301641893666
849,849,849,31,20445,3,14,0,0,0,0,0,0,0,849,-2550.519193265717,.1696439610443726
37400,60400,167749,64,31254,4,12,1,0,0,0,0,1,1,60400,44825.08040582724,.488534614492025
5700,5700,20425,47,22737,2,15,1,0,0,0,0,0,1,5700,2360.954161427611,.4496739236668582
50,-950,1050,38,15360,4,12,0,1,0,0,0,0,1,-950,-317.6079135083413,.1694033088446261
4250,12550,34892,44,27291,1,12,0,0,0,1,1,0,1,6653.801578837876,2672.126172414388,.3487416625569212
6050,4750,44750,42,71376,4,12,0,1,1,1,1,0,1,-1146.198421162124,18248.93495302682,.6246591346531638
18200,65200,214950,59,32196,2,13,1,0,0,1,1,1,1,59303.80157883788,47440.10160978478,.5252852557386014
12,-474,-474,26,18225,3,12,0,1,1,1,1,0,0,-6370.198421162124,-4828.304380715832,.1661396446956578
2100,18460,83260,46,49431,4,12,0,1,1,0,0,1,1,18460,32200.72000890347,.4457832735813897
0,0,0,49,16578,1,7,0,0,0,0,0,0,0,0,203.7632207093599,.1039534958058558
47000,47000,347000,56,91692,2,12,0,1,1,0,0,0,1,47000,36829.83671112284,.5829794353283471
10250,8675,14675,44,55230,3,16,1,1,1,0,0,1,1,8675,38681.92051882217,.6885736337429526
170,-1030,36954,38,26382,4,12,0,1,0,0,0,0,1,-1030,507.5554950101518,.2853289589696022
0,1000,1266,43,5379,1,11,0,0,0,1,1,0,0,-4896.198421162124,-1477.143298436577,.0391271682019853
250,-10250,-8250,49,29898,5,12,0,1,1,0,0,0,0,-10250,-2350.770879967493,.2952846446779898
4,-996,9004,32,46401,3,12,0,1,1,0,0,0,1,-996,-1531.892657190943,.4343572986611635
2000,2000,4000,36,30450,2,12,1,1,1,1,0,1,0,-3896.198421162124,14298.94985100897,.5833161376187351
2250,-4750,133350,50,17490,2,13,0,0,0,0,0,0,1,-4750,3325.117300877257,.1975897256351123
1479,-1021,55079,41,57795,4,18,0,1,0,0,0,0,1,-1021,23241.93794038268,.4609151397081718
0,2300,2800,50,7854,5,10,1,0,0,1,1,0,0,-3596.198421162124,-747.895547515202,.3176429493560052
4010,1910,15510,30,60378,2,14,0,1,1,0,0,0,1,1910,3387.526029542413,.4734961052210022
1225,1225,5400,35,24549,1,14,1,0,0,0,0,0,0,1225,-1328.847570655339,.5552912962353799
0,0,200,40,7461,6,12,0,0,0,0,0,0,0,0,-2795.160287767449,.0473347010502389
560,2160,7993,30,23070,1,12,0,0,0,1,1,0,0,-3736.198421162124,-2148.901854914851,.1877345804323419
200,200,60200,55,25638,2,12,0,1,0,1,0,0,1,-5696.198421162124,11751.52816159775,.2569849259451719
75,-1925,-2925,57,14232,1,9,0,0,0,0,0,0,1,-1925,5373.337800181888,.125602848882106
50,-4950,12160,44,18939,2,1,1,0,0,1,1,0,1,-10846.19842116212,9118.212743751033,.411520960586479
0,0,0,47,17904,5,12,0,1,1,0,0,0,0,0,-3635.406808949986,.1823624940407287
100,-9680,6416,28,15450,2,16,1,0,0,1,1,0,0,-15576.19842116212,-2488.599286919046,.4127481761725291
400,-4100,26900,45,27648,3,8,0,1,1,0,0,0,1,-4100,-226.1191791102495,.2768615180035982
210,10,5606,29,16194,3,12,0,0,0,0,0,0,1,10,-669.5645446438543,.1385282237716986
300,300,300,34,14304,1,12,1,0,0,0,0,0,0,300,-2488.599286919046,.4871314594115902
6485,20685,23210,48,40641,1,12,0,0,0,0,0,1,1,20685,41851.83291725497,.4651353303303055
1500,1340,12190,27,21690,1,15,0,0,0,0,0,0,1,1340,-215.2526832208761,.194643989773042
4843,-2157,23843,41,70275,4,14,0,1,1,0,0,0,1,-2157,14959.70836475524,.5012130054303905
6748,5248,29248,46,33639,4,12,1,1,1,1,0,0,1,-648.1984211621239,-373.370887830104,.5670598824403061
2499,-87501,-28101,58,72150,2,14,0,1,0,1,0,0,1,-93397.19842116212,62802.32291008672,.5582875805471256
23700,54100,212650,40,55815,4,12,0,1,1,1,1,1,1,48203.80157883788,37800.60814767957,.4740914428304626
3400,91900,91900,28,62430,3,16,1,1,1,1,1,1,1,86003.80157883788,28720.85858966887,.7219362488505885
2000,2000,28000,54,59346,2,11,0,1,0,0,0,0,1,2000,42024.86626409461,.3518106471861103
700,-17300,30700,42,73362,5,14,0,1,1,0,0,0,1,-17300,18064.19254552639,.6089217029104425
200,-4150,25652,44,45468,7,12,0,1,1,1,0,0,1,-10046.19842116212,-1550.916923370066,.4699221105835069
4200,3600,66950,58,18825,2,13,0,0,0,0,0,0,1,3600,5965.580975821414,.1739934996804004
8500,-5000,48000,26,44442,3,15,1,1,1,1,1,0,1,-10896.19842116212,-1818.895566123027,.6079231666361836
10800,39800,106800,42,57861,3,14,0,1,1,1,1,0,1,33903.80157883788,4733.440142264372,.5204973058399334
1074,-2342,-2342,25,30957,2,14,0,1,1,0,0,0,0,-2342,-3515.183289912257,.2350729464030374
0,0,750,39,19125,4,13,0,0,0,0,0,0,0,0,-2526.695744489722,.1985751838984052
1500,3500,6000,37,16665,1,14,1,0,0,1,1,0,0,-2396.198421162124,-1596.537398835879,.479252869726323
9000,9000,33203,50,35754,2,12,1,0,0,1,0,0,1,3103.801578837876,9088.58727830966,.5495674042560286
5000,4100,55025,52,20700,1,16,1,0,0,0,0,0,0,4100,776.3320378916791,.4417489506583537
1484,1072,53072,60,39675,2,12,0,1,1,1,0,0,1,-4824.198421162124,5480.404644907282,.4182229484722048
25600,45600,273700,45,63288,5,16,1,1,1,1,1,0,1,39703.80157883788,15830.64428824825,.670994691864329
2950,2924,6774,27,16860,1,12,0,0,0,0,0,0,0,2924,-2148.901854914851,.1652479075576632
0,0,0,37,5235,3,12,0,0,0,0,0,0,0,0,-1658.45730518255,.0471988996275659
800,-1900,-575,25,31956,1,13,0,0,0,0,0,0,0,-1900,64.08794688617941,.2393968307845359
600,450,6950,36,26472,3,10,0,1,1,0,0,0,1,450,-1996.511232401313,.2712574734585694
450,-550,-550,43,20529,1,12,1,0,0,0,0,0,0,-550,-1596.537398835879,.5250014553140203
6110,6110,130610,52,66000,3,14,0,1,1,1,0,0,1,213.8015788378761,30286.59745686408,.5878368443937956
64450,49450,279050,51,105396,1,16,0,1,0,0,0,0,1,49450,68400.57289003901,.3749865234367269
199,-6051,96649,45,25353,1,12,0,0,0,1,1,0,1,-11947.19842116212,4288.687977507964,.2783459937556101
111,111,21861,30,13440,3,16,0,0,0,0,0,0,1,111,-1228.864317060212,.0867580783310333
5000,3500,63300,32,43521,4,14,0,1,1,0,0,0,1,3500,-2372.107080010355,.4359177527909833
5000,6000,86000,38,44604,2,15,0,1,1,1,1,1,1,103.8015788378761,27957.476391698,.4670296889118311
5,5,5,44,27720,5,13,0,1,1,0,0,0,0,5,-4707.95517172802,.3065237514428711
5000,1264,9764,37,8268,1,12,0,0,0,0,0,0,1,1264,952.2478641496987,.0728090795057581
20548,20348,73098,45,27786,3,12,0,1,1,0,0,0,1,20348,366.1239965292759,.2965322034638818
0,0,0,25,5820,4,12,0,1,0,0,0,0,0,0,-3418.757632572891,.0394985443645853
0,24500,24500,53,60741,3,12,0,1,1,1,1,0,0,18603.80157883788,11616.48039653152,.3805445801748401
8100,10600,16600,46,41622,5,11,0,1,0,0,0,1,1,10600,32316.34197071984,.449691562225153
650,-4631,-4631,33,31536,6,14,0,1,1,0,0,0,0,-4631,-5708.890519968933,.290352510122342
0,0,0,58,16500,1,18,0,0,0,0,0,0,0,0,3756.493144840031,.0476372298825138
5000,8200,73075,44,54543,6,16,1,1,1,1,1,0,1,2303.801578837876,6421.671473995191,.6418296637617602
899,899,21899,40,27735,4,12,0,1,1,0,0,0,1,899,-2297.177002653312,.300721517132399
20000,56600,206600,35,102705,2,16,1,1,1,1,1,0,1,50703.80157883788,33241.94076251293,.7713865700877283
11000,12900,77300,46,88980,3,16,1,1,1,1,1,0,1,7003.801578837876,25816.67976628599,.7014492440863556
830,-1720,21280,42,41607,3,16,1,1,1,1,1,1,1,-7616.198421162124,27301.28156831261,.6388553293198606
5400,4700,26200,31,45408,3,12,1,1,1,0,0,0,1,4700,-1871.590089195138,.6245344072525684
399,5399,28602,51,24048,2,12,0,1,1,1,1,0,1,-497.1984211621239,1118.906902032693,.2740221093741115
3500,2750,30850,45,44067,4,10,0,1,1,1,0,0,1,-3146.198421162124,3839.492244436003,.4450185971412201
19999,117999,192499,60,66921,2,12,0,1,1,1,1,1,1,112102.8015788379,64314.06469417676,.6458866902930238
27196,27196,120946,57,49509,1,18,0,0,0,0,0,0,1,27196,36705.7143560777,.3477142896246814
1000,1000,81000,60,32640,2,13,0,1,0,1,0,0,1,-4896.198421162124,14804.67466001147,.2669752537178424
129,-6831,-3481,44,21288,3,12,0,0,0,0,0,0,0,-6831,-1658.45730518255,.2316470372875595
137500,187500,498175,58,62790,1,17,1,0,0,0,0,1,1,187500,89792.14073000904,.6569876495697298
40000,40300,147300,38,49284,2,16,1,1,1,1,1,0,1,34403.80157883788,6404.11546543331,.68851130438354
3000,3000,50500,42,50937,5,14,0,1,1,0,0,0,1,3000,1391.831027181748,.4929129780889328
30300,35883,80883,39,56913,3,16,0,1,1,0,0,1,1,35883,42528.81269061432,.4334700967834074
150,-2150,575,50,24939,6,12,0,0,0,0,0,0,0,-2150,420.8082772214624,.2452843141795825
82500,102800,122100,40,88698,5,18,0,1,1,1,1,1,1,96903.80157883788,60274.37768127202,.595200597663363
0,240,240,31,28410,11,7,0,1,1,1,1,0,0,-5656.198421162124,-5743.224247188034,.2289805252028731
1500,-1504,46146,41,9345,1,16,1,0,0,0,0,1,1,-1504,27641.39112884787,.4933237666683198
